"","data_id","iso","event_id_cnty","event_id_no_cnty","event_date","year","time_precision","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","timestamp","iso3","timeseries"
"1333",7258455,729,"SUD14005",14005,"24 June 2020",2020,1,"Battles","Armed clash","Unidentified Armed Group (Sudan)",NA,3,"UNISFA: United Nations Interim Security Force for Abyei (2011-)",NA,8,38,"Northern Africa","Sudan","Abyei PCA","Abyei PCA area",NA,"Thothok",9.7988,28.4776,2,"UNSC; Radio Tamazuj","Other-National","On 24 June 2020, unknown attackers fired upon a UNISFA vehicle in between Goli and Todach in the disputed Abyei area (coordinates for intermediate location of Thothok used at GP2), wounding three soldiers (one seriously). The attack comes amid deteriorating security in the area.",0,1618500714,"SDN",2020-06-24
"1334",7527679,729,"SUD14007",14007,"24 June 2020",2020,1,"Protests","Protest with intervention","Protesters (Sudan)",NA,6,"Military Forces of Sudan (2019-)",NA,1,16,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Twitter","New media","On 24 June 2020, the military reponded to a protest in central Khartoum. The reason for the demonstration was not reported. During the demonstration, a military vehicle (presumed to be SAF) hit and wounded a child. It is unclear if the child was part of the protest. [size=no report]",0,1611019334,"SDN",2020-06-24
"1335",7136000,729,"SUD14003",14003,"23 June 2020",2020,1,"Protests","Peaceful protest","Protesters (Sudan)","Women (Sudan); Refugees/IDPs (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","West Darfur","Ag Geneina",NA,"El Geneina",13.4413,22.4454,1,"Radio Dabanga","National","On 23 June 2020, female-led demonstrations, which included IDPs, took place in El Geneina (West Darfur state) to commemorate those killed in massacres led by recently arrested former Janjaweed leader Ali Kushayb. Some speakers called for greater representation for women in official positions during the transitional unity government. [size=no report]",0,1618500733,"SDN",2020-06-23
"1336",7275950,729,"SUD14001",14001,"23 June 2020",2020,1,"Battles","Armed clash","Unidentified Armed Group (Chad)",NA,3,"Darfur Communal Militia (Sudan)","Pastoralists (Sudan)",4,34,"Northern Africa","Sudan","West Darfur","Kulbus",NA,"Abu Rumayl",14.3668,22.9169,2,"Darfur 24","National","On 23 June 2020, gunmen from Chad clashed with Sudanese pastoralists in the Wassata area (described as being in the 'far north' of West Darfur state, around 50km east of the Chadian border, and presumed to be in eastern Kulbus locality), with 16 killed in the clash (7 from Chad, 9 from Darfur, at least one of whom died later of their wounds), and 10 wounded. The source indicates fighting was sparked by an effort by the Chadian gunmen to retrieve stolen cattle and/or to avenge the death of a leader of the Chadian group killed in April.",16,1604354640,"SDN",2020-06-23
"1337",7919548,729,"SUD14004",14004,"23 June 2020",2020,1,"Battles","Armed clash","Military Forces of Sudan (2019-) Military Police",NA,1,"Military Forces of Sudan (2019-)",NA,1,11,"Northern Africa","Sudan","Central Darfur","Gharb Jabal Marrah",NA,"Nertiti",12.9653,24.0427,1,"Radio Dabanga","National","On 23 June 2020, a SAF soldier who was being pursued by Military Police on suspicion of involvement in drug dealing threw a grenade at his pursuers in the market at Nertiti (Central Darfur state), wounding 8 (3 Military Police, and 5 IDPs who were in the market). The MP then shot and wounded the soldier.",0,1619479597,"SDN",2020-06-23
"1338",7135720,729,"SUD14002",14002,"23 June 2020",2020,1,"Riots","Violent demonstration","Rioters (Sudan)",NA,5,"Police Forces of Sudan (2019-)",NA,1,15,"Northern Africa","Sudan","River Nile","Atbara",NA,"Atbara",17.6949,33.9852,1,"Al Rakoba; Ayin Network","National","On 23 June 2020, dozens of youth gathered once again in Atbara (River Nile state) in opposition to shortages of basic goods, high prices, and cuts in the supply of water. Youth burned tires on main roads in the area, and police used tear gas against the demonstrators, after attempting to negotiate with the youth the previous day. [size=dozens]",0,1593456869,"SDN",2020-06-23
"1339",7521124,729,"SUD13999",13999,"22 June 2020",2020,1,"Protests","Protest with intervention","Protesters (Sudan)",NA,6,"Police Forces of Sudan (2019-)",NA,1,16,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum - Soba West",15.5069,32.6437,1,"Ayin Network","National","On 22 June 2020, dozens of demonstrators blocked a bridge at Soba West (Khartoum), following heavy-handed police raids in the area to stop illicit alcohol brewing, which also involved cases of theft. Police used tear gas against the demonstrators. [size=dozens]",0,1611019291,"SDN",2020-06-22
"1340",7135718,729,"SUD13998",13998,"22 June 2020",2020,1,"Riots","Violent demonstration","Rioters (Sudan)",NA,5,NA,NA,0,50,"Northern Africa","Sudan","River Nile","Atbara",NA,"Atbara",17.6949,33.9852,1,"Ayin Network; Al Rakoba","National","On 22 June 2020, dozens of youth gathered in Atbara (River Nile state) in opposition to shortages of basic goods, high prices, and cuts in the supply of water. Youths burned tires on main roads in the area. [size=dozens]",0,1593456869,"SDN",2020-06-22
"1341",7135719,729,"SUD14000",14000,"22 June 2020",2020,1,"Protests","Excessive force against protesters","Protesters (Sudan)","Teachers (Sudan); FFC: Forces for Freedom and Change",6,"Military Forces of Sudan (2019-) Abu Tira",NA,1,16,"Northern Africa","Sudan","Central Darfur","Gharb Jabal Marrah",NA,"Turr",12.8494,24.1111,1,"Radio Dabanga; Al Rakoba; Ayin Network","National","On 22 June 2020, an FFC-organised protest took place at Turr in Nertiti locality (Central Darfur state), in opposition to violence and militia attacks in the area. Central Reserve Police (a.k.a. Abu Tira) arrested and severely beat three teachers who were attending the demonstration. [size=at least three]",0,1618500800,"SDN",2020-06-22
"1342",7769711,729,"SUD13996",13996,"21 June 2020",2020,1,"Battles","Armed clash","Amhara Ethnic Militia (Ethiopia)","Police Forces of Ethiopia (2018-) Amhara Regional Special Forces",4,"Military Forces of Sudan (2019-)",NA,1,14,"Northern Africa","Sudan","Gedaref","Al Fashaga",NA,"Albanjaded",13.8743,36.2299,2,"Radio Dabanga; Al Rakoba; Sudan Tribune; BBC News","National-International","On 21 June 2020, Ethiopian militiamen (said to be 'backed' by the Ethiopian army. Actors are here presumed to be Amhara militia and Amhara Liyu Police) attacked SAF al-Anfal (described as being on the eastern bank of the Atbara river) of El Fashaga locality (Gedaref state) [coded to Albanjaded]. One Sudanese soldier was killed and two wounded; SAF claimed to have repulsed Ethiopian forces and inflicted 'heavy casualties'.",1,1618500814,"SDN",2020-06-21
"1343",7769847,729,"SUD13995",13995,"21 June 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Police Forces of Ethiopia (2018-) Amhara Regional Special Forces",NA,8,"Military Forces of Sudan (2019-)",NA,1,18,"Northern Africa","Sudan","Gedaref","Galabat Ash-Shargiah",NA,"Sundus",13.3086,36.0237,2,"BBC News","International","On 21 June 2020, unspecified Ethiopia forces (provisionally coded as Amhara Liyu Police) shelled an SAF camp in the Sundus area of El Fashaga locality close to the Ethiopian border, amid an escalating land dispute between the two countries. One Sudanese soldier was wounded, and parts of the camp were burnt.",0,1618500826,"SDN",2020-06-21
"1344",7135998,729,"SUD13997",13997,"21 June 2020",2020,1,"Violence against civilians","Attack","Police Forces of Sudan (2019-)",NA,1,"Civilians (Sudan)","Journalists (Sudan); Prisoners (Sudan)",7,17,"Northern Africa","Sudan","Red Sea","Sawakin",NA,"Suakin",19.1051,37.3319,1,"Radio Dabanga","National","On 21 June 2020, police arrested and severely beat a journalist who was taking pictures of vehicles queuing at a petrol station whilst covering fuel shortages in Suakin (Red Sea state). The incident is one of several instances of harassment directed towards journalists in Red Sea state the same week.",0,1618500827,"SDN",2020-06-21
"1345",7129880,729,"SUD13984",13984,"18 June 2020",2020,1,"Riots","Violent demonstration","Rioters (Sudan)","UPF: United Popular Front",5,"Civilians (Sudan)",NA,7,57,"Northern Africa","Sudan","Gedaref","Madeinat Al Gedaref",NA,"Gedaref",14.0479,35.3884,1,"Al Rakoba","National","On 18 June 2020, supporters of the United Popular Front for Liberation and Justice staged a large march in Gedaref (Gedaref state), demanding the release of the recently arrested chairman of the rebel group, El Amin Daoud. The source indicates the demonstrators were involved in rioting. An academic was wounded either at this event or at a demonstration the previous day in Kassala. [size=large]",0,1618500937,"SDN",2020-06-18
"1346",7520388,729,"SUD13985",13985,"18 June 2020",2020,1,"Protests","Peaceful protest","Protesters (Sudan)","Labour Group (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Al Rakoba","National","On 18 June 2020, pharmacists demonstrated in Khartoum against the unavailability of essential medicines. [size=no report]",0,1611019289,"SDN",2020-06-18
"1347",7520392,729,"SUD13986",13986,"18 June 2020",2020,1,"Protests","Peaceful protest","Protesters (Sudan)","Labour Group (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Khartoum","Khartoum",NA,"Khartoum",15.5725,32.5364,1,"Al Rakoba","National","On 18 June 2020, recently dismissed government employees demonstrated in Khartoum, contesting their removal following an investigation by an anti-corruption body. [size=no report]",0,1611019289,"SDN",2020-06-18
"1348",7129877,729,"SUD13981",13981,"17 June 2020",2020,1,"Riots","Violent demonstration","Rioters (Sudan)","UPF: United Popular Front",5,"Police Forces of Sudan (2019-)",NA,1,15,"Northern Africa","Sudan","Kassala","Madeinat Kassala",NA,"Kassala",15.4296,36.4105,1,"Al Rakoba","National","On 17 June 2020, hundreds of supporters of the United Popular Front for Liberation and Justice marched in Kassala (Kassala state), demanding the release of the recently arrested chairman of the rebel group, El Amin Daoud. The source indicates the demonstrators were involved in rioting; security services (presumed to be police) used tear gas to disperse the group. An academic was wounded either at this event or at a demonstration the following day in Gedaref. [size=hundreds]",0,1618500964,"SDN",2020-06-17
"1349",7130167,729,"SUD13982",13982,"17 June 2020",2020,2,"Protests","Peaceful protest","Protesters (Sudan)","Refugees/IDPs (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","North Darfur","Kebkabiya",NA,"Kebkabiya",13.6455,24.0829,1,"Radio Dabanga","National","Around 17 June 2020 (as reported), demonstrators (including IDPs) began a sit-in at Kebkabiya (North Darfur state), in protest at continued violence in the area and in camps for displaced persons. [size=no report]",0,1592852505,"SDN",2020-06-17
"1350",7260733,729,"SUD13983",13983,"17 June 2020",2020,1,"Protests","Peaceful protest","Protesters (Sudan)",NA,6,NA,NA,0,60,"Northern Africa","Sudan","South Darfur","Nyala Janoub",NA,"Nyala",12.0556,24.8906,1,"Al Rakoba","National","On 17 June 2020, family members of a girl who was sexually assaulted the previous day demonstrated in Nyala (South Darfur state), denouncing the response of the security forces to the attack. Unspecified security services were deployed, although the source does not mention whether force was used against the demonstrators. [size=no report]",0,1618500973,"SDN",2020-06-17
"1351",7130166,729,"SUD13979",13979,"16 June 2020",2020,2,"Strategic developments","Other","Military Forces of Sudan (1989-2019)",NA,1,"Civilians (Sudan)","Students (Sudan)",7,17,"Northern Africa","Sudan","Khartoum","Sharg An Neel",NA,"El Elafon",15.4337,32.7234,1,"Radio Dabanga","National","Around 16 June 2020 (as reported), a mass grave containing dozens of student conscripts was found at El Elafon on the outskirts of Khartoum. The students - who had deserted compulsory military training - were killed by unspecified security services linked to the Al-Ingaz regime (and presumed to have been army) at an unspecified time in 1998.",0,1618501032,"SDN",2020-06-16
"1352",8358977,729,"SUD13980",13980,"16 June 2020",2020,1,"Protests","Peaceful protest","Protesters (Sudan)","Refugees/IDPs (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","Central Darfur","Mukjar",NA,"Mukjar",11.9899,23.331,1,"Radio Dabanga","National","On 16 June 2020, more than 25,000 demonstrators (including IDPs) demonstrated in Mukjar town (Central Darfur state) to commemorate the March 2nd massacre carried out by Janjaweed commander Ali Kushayb. [size=more than 25,000]",0,1624927677,"SDN",2020-06-16
"1353",7129809,729,"SUD13978",13978,"16 June 2020",2020,1,"Protests","Peaceful protest","Protesters (Sudan)","Refugees/IDPs (Sudan)",6,NA,NA,0,60,"Northern Africa","Sudan","West Darfur","Ag Geneina",NA,"Ardamata IDP Camp",13.4757,22.4931,1,"Al Rakoba; Radio Dabanga","National","On 16 June 2020, IDPs demonstrated in Ardamata IDP camp (West Darfur state), in support of the extradition of ex-Janjaweed commander Ali Kushayb to the ICC, and calling for other members of the Al Ingaz regime to be extradited. [size=no report]",0,1618501061,"SDN",2020-06-16
"1354",7135567,729,"SUD13977",13977,"15 June 2020",2020,1,"Battles","Armed clash","Military Forces of Sudan (2019-) Rapid Support Forces",NA,1,"Police Forces of Sudan (2019-)",NA,1,11,"Northern Africa","Sudan","South Kordofan","Kadugli",NA,"Kadugli",11.0142,29.7294,2,"Radio Dabanga; Hudo Centre","National","On 15 June 2020, RSF paramilitaries (initially described as Misseriya militiamen) attacked police guarding a communications tower at El Kuweik, 13km north of Kadugli town (South Kordofan state), after they were prevented from stealing fuel. One police officer was killed, and one seriously wounded.",1,1593456014,"SDN",2020-06-15
